PID	DocID	SentenceID	UserID	Novelty	Text					
140	92258	2	ercangu	3	Edinilen bilgiye göre 	Sarýkamýþ Ýlçesi Akkoz Köyü yakýnlarýnda köylüler tarafýndan Aras Nehri kenarýnda bulunan 25 yaþlarýndaki erkek cesedinin kime ait olduðunun belirlenmesine çalýþýlýyor .				
140	92258	2	Mehmet	3	Edinilen bilgiye göre 	Sarýkamýþ Ýlçesi Akkoz Köyü yakýnlarýnda köylüler tarafýndan Aras Nehri kenarýnda bulunan 25 yaþlarýndaki erkek cesedinin kime ait olduðunun belirlenmesine çalýþýlýyor .				
140	92258	2	mücahid	3	Edinilen bilgiye göre 	Sarýkamýþ Ýlçesi Akkoz Köyü yakýnlarýnda köylüler tarafýndan Aras Nehri kenarýnda bulunan 25 yaþlarýndaki erkek cesedinin kime ait olduðunun belirlenmesine çalýþýlýyor .				
140	92258	3	ercangu	3	Emniyet yetkilileri 	cesedin 	28 Mayýs'da Aras Nehri'ne yuvarlanan ve 9 kiþinin öldüðü 38 kiþinin yaralandýðý otobüsün yolcularýndan olma ihtimali üzerine durduklarýný bildirildiler .			
140	92258	3	Mehmet	3	Emniyet yetkilileri 	cesedin 	28 Mayýs'da Aras Nehri'ne yuvarlanan ve 9 kiþinin öldüðü 38 kiþinin yaralandýðý otobüsün yolcularýndan olma ihtimali üzerine durduklarýný bildirildiler .			
140	92258	3	mücahid	3	Emniyet yetkilileri 	cesedin 	28 Mayýs'da Aras Nehri'ne yuvarlanan ve 9 kiþinin öldüðü 38 kiþinin yaralandýðý otobüsün yolcularýndan olma ihtimali üzerine durduklarýný bildirildiler .			
140	171376	1	ercangu	1	Aras Nehri yakýnlarýnda 5 bin kuþ öldü Ýran'ýn Batý Azerbaycan eyaleti sýnýrlarý içinde yer alan Aras nehrinin yakýnlarýnda 5 bin civarýnda göçmen kuþun öldüðü bildirildi .					
140	171376	1	Mehmet	1	Aras Nehri yakýnlarýnda 5 bin kuþ öldü Ýran'ýn Batý Azerbaycan eyaleti sýnýrlarý içinde yer alan Aras nehrinin yakýnlarýnda 5 bin civarýnda göçmen kuþun öldüðü bildirildi .					
140	171376	1	mücahid	1	Aras Nehri yakýnlarýnda 5 bin kuþ öldü Ýran'ýn Batý Azerbaycan eyaleti sýnýrlarý içinde yer alan Aras nehrinin yakýnlarýnda 5 bin civarýnda göçmen kuþun öldüðü bildirildi .					
140	171376	2	ercangu	1	Ýran öðrenci ajansý ÝSNA'nýn haberine göre 	Batý Azerbaycan eyaletinde günde ortalama 70 göçmen kuþ ölüyor .				
140	171376	2	Mehmet	1	Ýran öðrenci ajansý ÝSNA'nýn haberine göre 	Batý Azerbaycan eyaletinde günde ortalama 70 göçmen kuþ ölüyor .				
140	171376	2	mücahid	1	Ýran öðrenci ajansý ÝSNA'nýn haberine göre 	Batý Azerbaycan eyaletinde günde ortalama 70 göçmen kuþ ölüyor .				
140	171376	3	ercangu	1	Son günlerde Aras nehri yakýnlarýnda yaklaþýk 5 bin kuþun öldüðü kaydedilen haberde 	''kuþ gribinin Ýran'da görülme ihtimalinin günden güne arttýðý ''ifade edildi .				
140	171376	3	Mehmet	1	Son günlerde Aras nehri yakýnlarýnda yaklaþýk 5 bin kuþun öldüðü kaydedilen haberde 	''kuþ gribinin Ýran'da görülme ihtimalinin günden güne arttýðý ''ifade edildi .				
140	171376	3	mücahid	1	Son günlerde Aras nehri yakýnlarýnda yaklaþýk 5 bin kuþun öldüðü kaydedilen haberde 	''kuþ gribinin Ýran'da görülme ihtimalinin günden güne arttýðý ''ifade edildi .				
140	200827	1	ercangu	1	Kars'ta trafik kazasý :7 yaralý Kars'ýn Digor Ýlçesi'nde meydana gelen trafik kazasýnda 7 kiþi yaralandý .					
140	200827	1	Mehmet	1	Kars'ta trafik kazasý :7 yaralý Kars'ýn Digor Ýlçesi'nde meydana gelen trafik kazasýnda 7 kiþi yaralandý .					
140	200827	1	mücahid	1	Kars'ta trafik kazasý :7 yaralý Kars'ýn Digor Ýlçesi'nde meydana gelen trafik kazasýnda 7 kiþi yaralandý .					
140	200827	2	ercangu	1	Digor Ýlçesi'ne baðlý Kocaköy'den Kars'a gelmekte olan Nesim Çalýþçý'nýn kullandýðý 36 M 0960 plakalý yolcu minibüsü 	Digor Kars karayolunun kaygan olmasý nedeniyle þarampole yuvarlandý .				
140	200827	2	Mehmet	1	Digor Ýlçesi'ne baðlý Kocaköy'den Kars'a gelmekte olan Nesim Çalýþçý'nýn kullandýðý 36 M 0960 plakalý yolcu minibüsü 	Digor Kars karayolunun kaygan olmasý nedeniyle þarampole yuvarlandý .				
140	200827	2	mücahid	1	Digor Ýlçesi'ne baðlý Kocaköy'den Kars'a gelmekte olan Nesim Çalýþçý'nýn kullandýðý 36 M 0960 plakalý yolcu minibüsü 	Digor Kars karayolunun kaygan olmasý nedeniyle þarampole yuvarlandý .				
140	200827	3	ercangu	1	Kazada yaralanan Yeter Özçeken (42 )	Miyese Kaya (75 )	Zeytun Çelimli (72 )	Turan Çaðýn (40 )	Yusuf Çalýþçý (24 )	Emre Özçakýr (8 )ve adý belirlenemeyen 1 .5 yaþýndaki çocuk Kars Devlet Hastanesi'nde tedavi altýna alýndýlar .
140	200827	3	Mehmet	1	Kazada yaralanan Yeter Özçeken (42 )	Miyese Kaya (75 )	Zeytun Çelimli (72 )	Turan Çaðýn (40 )	Yusuf Çalýþçý (24 )	Emre Özçakýr (8 )ve adý belirlenemeyen 1 .5 yaþýndaki çocuk Kars Devlet Hastanesi'nde tedavi altýna alýndýlar .
140	200827	3	mücahid	1	Kazada yaralanan Yeter Özçeken (42 )	Miyese Kaya (75 )	Zeytun Çelimli (72 )	Turan Çaðýn (40 )	Yusuf Çalýþçý (24 )	Emre Özçakýr (8 )ve adý belirlenemeyen 1 .5 yaþýndaki çocuk Kars Devlet Hastanesi'nde tedavi altýna alýndýlar .
